ScenarioID,Iteration,Timestep,FlowGroupID,Amount
155,1,2011,Biomass Turnover: Coarse Roots -> AG Fast [Type],31461502.09336962
155,1,2011,Biomass Turnover: Coarse Roots -> BG Fast [Type],31461502.09336962
155,1,2011,Biomass Turnover: Fine Roots -> AG Very Fast [Type],157661281.4424858
155,1,2011,Biomass Turnover: Fine Roots -> BG Very Fast [Type],157661281.4424858
155,1,2011,Biomass Turnover: Foliage -> AG Very Fast [Type],363833852.15520453
155,1,2011,Biomass Turnover: Merchantable -> Snag Stems [Type],58411489.29516396
155,1,2011,Biomass Turnover: Other Wood -> AG Fast [Type],147432133.73510748
155,1,2011,Biomass Turnover: Other Wood -> Snag Branches [Type],49144044.578369156
155,1,2011,Decay: AG Fast -> AG Slow [Type],35136553.66735528
155,1,2011,Decay: AG Medium -> AG Slow [Type],7936460.205181904
155,1,2011,Decay: AG Very Fast -> AG Slow [Type],98916694.62418136
155,1,2011,Decay: BG Fast -> BG Slow [Type],5592072.934136027
155,1,2011,Decay: BG Very Fast -> BG Slow [Type],27487649.0241335
155,1,2011,Decay: Snag Branch -> AG Slow [Type],3176140.3113915687
155,1,2011,Decay: Snag Stem -> AG Slow [Type],2908475.4919846496
155,1,2011,Emission: AG Fast -> Atmosphere [Type],171482222.6351449
155,1,2011,Emission: AG Medium -> Atmosphere [Type],38821986.13655036
