ScenarioID,Iteration,Timestep,FlowGroupID,Amount
74,1,2007,Emission: BG Very Fast -> Atmosphere [Type],43430278.937112436
74,1,2007,Emission: Snag Branch -> Atmosphere [Type],6284245.092530472
74,1,2007,Emission: Snag Stem -> Atmosphere [Type],4909184.907412883
74,1,2007,Net Growth: Atmosphere -> Coarse Roots [Type],37624945.881154165
74,1,2007,Net Growth: Atmosphere -> Fine Roots [Type],98361894.71457306
74,1,2007,Net Growth: Atmosphere -> Foliage [Type],103423888.49424762
74,1,2007,Net Growth: Atmosphere -> Merchantable [Type],69990381.0663242
74,1,2007,Net Growth: Atmosphere -> Other Wood [Type],97532026.38264571
74,1,2007,Transfer: AG Slow -> BG Slow [Type],19601753.164232414
74,1,2007,Transfer: Snag Branch -> AG Fast [Type],13768045.007356288
74,1,2007,Transfer: Snag Stem -> AG Medium [Type],12595605.8954153
74,1,2007,LULC: Harvest [Type],15400858.775771484
74,1,2007,LULC: Emission [Type],8398280.583039068
74,1,2007,LULC: Transfer [Type],11763124.215752956
74,1,2007,LULC: Mortality [Type],47227284.51657546
74,1,2007,Biomass Turnover: Total,325879552.6735742
74,1,2007,Decay: Total,65579589.40868858
74,1,2007,Emission: Total,378511052.28373027
74,1,2007,Net Growth: Total,406933136.5389447
74,1,2007,Transfer: Total,45965404.067004
74,1,2007,Q10 Fast Flows,223029354.914113
74,1,2007,Q10 Slow Flows,235553595.6020099
74,1,2007,Net Primary Productivity,406933136.5389447
74,1,2007,Net Ecosystem Productivity,28422084.25521445
74,1,2007,Net Biome Productivity,4622944.896403897
74,1,2008,Biomass Turnover: Coarse Roots -> AG Fast [Type],10436419.140004247
74,1,2008,Biomass Turnover: Coarse Roots -> BG Fast [Type],10436419.140004247
74,1,2008,Biomass Turnover: Fine Roots -> AG Very Fast [Type],49923534.30609846
74,1,2008,Biomass Turnover: Fine Roots -> BG Very Fast [Type],49923534.30609846
74,1,2008,Biomass Turnover: Foliage -> AG Very Fast [Type],100645635.93513712
74,1,2008,Biomass Turnover: Merchantable -> Snag Stems [Type],14989546.459520923
74,1,2008,Biomass Turnover: Other Wood -> AG Fast [Type],56939532.8189782
74,1,2008,Biomass Turnover: Other Wood -> Snag Branches [Type],18979844.272992723
74,1,2008,Decay: AG Fast -> AG Slow [Type],16465820.839316396
74,1,2008,Decay: AG Medium -> AG Slow [Type],4006163.897258648
74,1,2008,Decay: AG Very Fast -> AG Slow [Type],27932824.737910304
74,1,2008,Decay: BG Fast -> BG Slow [Type],2731004.4958508257
74,1,2008,Decay: BG Very Fast -> BG Slow [Type],8411748.967132857
74,1,2008,Decay: Snag Branch -> AG Slow [Type],1257990.68794255
74,1,2008,Decay: Snag Stem -> AG Slow [Type],974909.7284659408
74,1,2008,Emission: AG Fast -> Atmosphere [Type],80272261.60960606
74,1,2008,Emission: AG Medium -> Atmosphere [Type],19612531.72267148
74,1,2008,Emission: AG Slow -> Atmosphere [Type],38798952.21919107
74,1,2008,Emission: AG Very Fast -> Atmosphere [Type],123012202.63407953
74,1,2008,Emission: BG Fast -> Atmosphere [Type],13314105.46152168
74,1,2008,Emission: BG Slow -> Atmosphere [Type],31482289.021655418
74,1,2008,Emission: BG Very Fast -> Atmosphere [Type],41064443.76278868
74,1,2008,Emission: Snag Branch -> Atmosphere [Type],6152862.01330217
74,1,2008,Emission: Snag Stem -> Atmosphere [Type],4759180.50275558
74,1,2008,Net Growth: Atmosphere -> Coarse Roots [Type],36695960.11845288
74,1,2008,Net Growth: Atmosphere -> Fine Roots [Type],97123418.00595629
74,1,2008,Net Growth: Atmosphere -> Foliage [Type],105306451.25316815
74,1,2008,Net Growth: Atmosphere -> Merchantable [Type],66760489.33837471
74,1,2008,Net Growth: Atmosphere -> Other Wood [Type],96326936.6503664
74,1,2008,Transfer: AG Slow -> BG Slow [Type],18250680.358408265
74,1,2008,Transfer: Snag Branch -> AG Fast [Type],13435696.059510915
74,1,2008,Transfer: Snag Stem -> AG Medium [Type],12199116.333299823
74,1,2008,LULC: Harvest [Type],21549869.218846206
74,1,2008,LULC: Emission [Type],1565018.241196427
74,1,2008,LULC: Transfer [Type],4588602.594827771
74,1,2008,LULC: Mortality [Type],50195593.92843067
74,1,2008,Biomass Turnover: Total,312274466.37883437
74,1,2008,Decay: Total,61780463.35387752
74,1,2008,Emission: Total,358468828.94757164
74,1,2008,Net Growth: Total,402213255.3663184
74,1,2008,Transfer: Total,43885492.751219004
74,1,2008,Q10 Fast Flows,207994659.94958916
74,1,2008,Q10 Slow Flows,224657836.0814236
74,1,2008,Net Primary Productivity,402213255.3663184
74,1,2008,Net Ecosystem Productivity,43744426.41874676
74,1,2008,Net Biome Productivity,20629538.95870413
74,1,2009,Biomass Turnover: Coarse Roots -> AG Fast [Type],10464891.003961006
74,1,2009,Biomass Turnover: Coarse Roots -> BG Fast [Type],10464891.003961006
74,1,2009,Biomass Turnover: Fine Roots -> AG Very Fast [Type],48512323.96049662
74,1,2009,Biomass Turnover: Fine Roots -> BG Very Fast [Type],48512323.96049662
74,1,2009,Biomass Turnover: Foliage -> AG Very Fast [Type],101725432.63221903
74,1,2009,Biomass Turnover: Merchantable -> Snag Stems [Type],15080529.025763704
74,1,2009,Biomass Turnover: Other Wood -> AG Fast [Type],56894889.18960508
74,1,2009,Biomass Turnover: Other Wood -> Snag Branches [Type],18964963.0632017
