ScenarioID,ScenarioName,GCM,LUC,Iteration,Timestep,SecondaryStratumID,StockGroupID,Amount
135,BAU CanESM2,CanESM2,BAU,1,2022,Washington,Total Ecosystem,3418347709.382328
135,BAU CanESM2,CanESM2,BAU,1,2022,Utah,Total Ecosystem,1049590939.2809397
135,BAU CanESM2,CanESM2,BAU,1,2022,Colorado,Total Ecosystem,1878533264.1817114
135,BAU CanESM2,CanESM2,BAU,1,2022,Wyoming,Total Ecosystem,877292305.5316658
135,BAU CanESM2,CanESM2,BAU,1,2022,Nevada,Total Ecosystem,390267489.4060684
135,BAU CanESM2,CanESM2,BAU,1,2022,Montana,Total Ecosystem,2884559901.9063253
135,BAU CanESM2,CanESM2,BAU,1,2022,Arizona,Total Ecosystem,382171548.25416785
135,BAU CanESM2,CanESM2,BAU,1,2023,Idaho,Total Ecosystem,2563258235.0411696
135,BAU CanESM2,CanESM2,BAU,1,2023,New Mexico,Total Ecosystem,874683948.5492648
135,BAU CanESM2,CanESM2,BAU,1,2023,California,Total Ecosystem,3077150583.0194993
135,BAU CanESM2,CanESM2,BAU,1,2023,Oregon,Total Ecosystem,3695750737.951646
135,BAU CanESM2,CanESM2,BAU,1,2023,Washington,Total Ecosystem,3404702636.933867
135,BAU CanESM2,CanESM2,BAU,1,2023,Utah,Total Ecosystem,1055180758.5281585
135,BAU CanESM2,CanESM2,BAU,1,2023,Colorado,Total Ecosystem,1893089153.602749
135,BAU CanESM2,CanESM2,BAU,1,2023,Wyoming,Total Ecosystem,879275398.784182
135,BAU CanESM2,CanESM2,BAU,1,2023,Nevada,Total Ecosystem,391580298.4705842
135,BAU CanESM2,CanESM2,BAU,1,2023,Montana,Total Ecosystem,2876987612.2426023
135,BAU CanESM2,CanESM2,BAU,1,2023,Arizona,Total Ecosystem,386295944.71411264
135,BAU CanESM2,CanESM2,BAU,1,2024,Idaho,Total Ecosystem,2565175514.26599
135,BAU CanESM2,CanESM2,BAU,1,2024,New Mexico,Total Ecosystem,876048349.5539813
135,BAU CanESM2,CanESM2,BAU,1,2024,California,Total Ecosystem,3044281235.7317553
135,BAU CanESM2,CanESM2,BAU,1,2024,Oregon,Total Ecosystem,3667642072.435158
135,BAU CanESM2,CanESM2,BAU,1,2024,Washington,Total Ecosystem,3395918395.9193926
135,BAU CanESM2,CanESM2,BAU,1,2024,Utah,Total Ecosystem,1053867471.9157647
135,BAU CanESM2,CanESM2,BAU,1,2024,Colorado,Total Ecosystem,1888930602.5024445
135,BAU CanESM2,CanESM2,BAU,1,2024,Wyoming,Total Ecosystem,878388043.6748075
135,BAU CanESM2,CanESM2,BAU,1,2024,Nevada,Total Ecosystem,392439430.73638576
135,BAU CanESM2,CanESM2,BAU,1,2024,Montana,Total Ecosystem,2879594239.69551
135,BAU CanESM2,CanESM2,BAU,1,2024,Arizona,Total Ecosystem,384490374.0909855
135,BAU CanESM2,CanESM2,BAU,1,2025,Idaho,Total Ecosystem,2554011261.6123724
135,BAU CanESM2,CanESM2,BAU,1,2025,New Mexico,Total Ecosystem,886037770.8445804
135,BAU CanESM2,CanESM2,BAU,1,2025,California,Total Ecosystem,3018905804.944767
135,BAU CanESM2,CanESM2,BAU,1,2025,Oregon,Total Ecosystem,3642757516.5514674
135,BAU CanESM2,CanESM2,BAU,1,2025,Washington,Total Ecosystem,3381681140.127637
135,BAU CanESM2,CanESM2,BAU,1,2025,Utah,Total Ecosystem,1054692746.2949594
135,BAU CanESM2,CanESM2,BAU,1,2025,Colorado,Total Ecosystem,1898692079.6452122
135,BAU CanESM2,CanESM2,BAU,1,2025,Wyoming,Total Ecosystem,878069506.9808329
135,BAU CanESM2,CanESM2,BAU,1,2025,Nevada,Total Ecosystem,391332401.2392787
135,BAU CanESM2,CanESM2,BAU,1,2025,Montana,Total Ecosystem,2862706362.3716617
