ScenarioID,Iteration,Timestep,StockGroupID,Amount
74,1,2012,Biomass: Belowground,1235986653.8648398
74,1,2012,Biomass: Total,6701654674.03654
74,1,2012,DOM: Aboveground,548572469.4392993
74,1,2012,DOM: Belowground,14605520641.119741
74,1,2012,DOM: Total,15154093110.559044
74,1,2012,Total Ecosystem,21855747784.595577
74,1,2012,DOM: Deadwood,1403446846.3855305
74,1,2012,DOM: Litter,1090047421.8046205
74,1,2012,DOM: Soil,12660598842.368893
74,1,2012,DOM: Standing Deadwood,548572469.4392993
74,1,2012,DOM: Down Deadwood,854874376.9462321
74,1,2013,Atmosphere: CH4 [Type],728219.6734565294
74,1,2013,Atmosphere: CO2 [Type],65720792.28165853
74,1,2013,Atmosphere: CO [Type],6570568.357934634
74,1,2013,Biomass: Coarse Root [Type],1084572849.12979
74,1,2013,Biomass: Fine Root [Type],143041547.35946584
74,1,2013,Biomass: Foliage [Type],496292316.859361
74,1,2013,Biomass: Merchantable [Type],3029768871.7191796
74,1,2013,Biomass: Other Wood [Type],1928675592.5256236
74,1,2013,DOM: Aboveground Fast [Type],716347145.8298353
74,1,2013,DOM: Aboveground Medium [Type],734181407.0071263
74,1,2013,DOM: Aboveground Slow [Type],3057024592.7859645
74,1,2013,DOM: Aboveground Very Fast [Type],380935643.6229786
74,1,2013,DOM: Belowground Fast [Type],118543568.80627152
74,1,2013,DOM: Belowground Slow [Type],9526527463.423557
74,1,2013,DOM: Belowground Very Fast [Type],70496104.45457172
74,1,2013,DOM: Black Carbon [Type],0
74,1,2013,DOM: Snag Branch [Type],141933043.79735348
74,1,2013,DOM: Snag Stem [Type],404183822.7172202
74,1,2013,Forestry Sector [Type],185084206.1779254
74,1,2013,Atmosphere [Type],-525728436.72288847
74,1,2013,Black Carbon [Type],0
74,1,2013,Peat [Type],0
74,1,2013,Biomass: Aboveground,5454736781.104166
74,1,2013,Biomass: Belowground,1227614396.4892557
74,1,2013,Biomass: Total,6682351177.593422
74,1,2013,DOM: Aboveground,546116866.5145739
74,1,2013,DOM: Belowground,14604055925.930319
74,1,2013,DOM: Total,15150172792.444899
74,1,2013,Total Ecosystem,21832523970.038296
74,1,2013,DOM: Deadwood,1398841842.327971
74,1,2013,DOM: Litter,1097282789.4528136
74,1,2013,DOM: Soil,12654048160.664097
74,1,2013,DOM: Standing Deadwood,546116866.5145739
74,1,2013,DOM: Down Deadwood,852724975.8133976
74,1,2014,Atmosphere: CH4 [Type],770117.8117780989
74,1,2014,Atmosphere: CO2 [Type],69499965.59029531
74,1,2014,Atmosphere: CO [Type],6948396.849262736
74,1,2014,Biomass: Coarse Root [Type],1094929764.0021057
74,1,2014,Biomass: Fine Root [Type],156403528.49368015
74,1,2014,Biomass: Foliage [Type],518232080.19319016
74,1,2014,Biomass: Merchantable [Type],3063205082.4899783
74,1,2014,Biomass: Other Wood [Type],1943082240.459267
74,1,2014,DOM: Aboveground Fast [Type],710317770.6290648
74,1,2014,DOM: Aboveground Medium [Type],729285902.5243174
74,1,2014,DOM: Aboveground Slow [Type],3048841010.584301
74,1,2014,DOM: Aboveground Very Fast [Type],357806849.7397029
74,1,2014,DOM: Belowground Fast [Type],116644058.14633778
74,1,2014,DOM: Belowground Slow [Type],9528855809.895514
74,1,2014,DOM: Belowground Very Fast [Type],65774854.53694987
74,1,2014,DOM: Black Carbon [Type],0
74,1,2014,DOM: Snag Branch [Type],139360802.1765026
